START_DATE,END_DATE,CATEGORY,START,STOP,MILES,PURPOSE,HOUR,DAY,MONTH,DAYOFWEEK,DAYNAME,DURATION_MIN,SPEED
2016-07-18 11:25:00,2016-07-18 11:36:00,Personal,Northwoods,Preston,3.3,Moving,11,18,7,0,Monday,11.0,18.0
2016-07-18 11:40:00,2016-07-18 11:56:00,Personal,Preston,Whitebridge,4.7,Moving,11,18,7,0,Monday,16.0,17.625
2016-07-18 17:12:00,2016-07-18 17:33:00,Business,Cary,Apex,7.2,Meeting,17,18,7,0,Monday,21.0,20.571428571428573
2016-07-18 18:32:00,2016-07-18 18:47:00,Business,Apex,Cary,5.5,Meal/Entertain,18,18,7,0,Monday,15.0,22.0
2016-07-18 19:07:00,2016-07-18 19:14:00,Business,Cary,Morrisville,3.3,Meal/Entertain,19,18,7,0,Monday,7.0,28.285714285714285
2016-07-18 20:28:00,2016-07-18 20:32:00,Business,Hazelwood,Weston,0.9,Errand/Supplies,20,18,7,0,Monday,4.0,13.5
2016-07-18 21:11:00,2016-07-18 21:19:00,Business,Morrisville,Cary,3.8,Meal/Entertain,21,18,7,0,Monday,8.0,28.5
2016-07-19 10:35:00,2016-07-19 10:51:00,Business,Whitebridge,Stonewater,6.4,Customer Visit,10,19,7,1,Tuesday,16.0,24.0
2016-07-19 10:56:00,2016-07-19 11:11:00,Business,Stonewater,Lexington Park at Amberly,3.0,Meeting,10,19,7,1,Tuesday,15.0,12.0
2016-07-19 11:30:00,2016-07-19 12:00:00,Business,Lexington Park at Amberly,Whitebridge,8.7,Meal/Entertain,11,19,7,1,Tuesday,30.0,17.4
2016-07-19 17:14:00,2016-07-19 17:24:00,Business,Whitebridge,Chessington,3.9,Errand/Supplies,17,19,7,1,Tuesday,10.0,23.400000000000002
2016-07-19 17:50:00,2016-07-19 18:08:00,Personal,Chessington,Whitebridge,4.8,Others,17,19,7,1,Tuesday,18.0,16.0
2016-07-20 17:12:00,2016-07-20 17:24:00,Personal,Whitebridge,Edgehill Farms,2.8,Others,17,20,7,2,Wednesday,12.0,13.999999999999998
2016-07-20 17:50:00,2016-07-20 17:57:00,Personal,Edgehill Farms,Preston,1.4,Others,17,20,7,2,Wednesday,7.0,11.999999999999998
2016-07-20 18:16:00,2016-07-20 18:20:00,Personal,Preston,Whitebridge,1.4,Others,18,20,7,2,Wednesday,4.0,21.0
2016-07-21 17:17:00,2016-07-21 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Others,17,21,7,3,Thursday,6.0,27.0
2016-07-21 17:42:00,2016-07-21 17:51:00,Business,Edgehill Farms,Burtrose,2.3,Others,17,21,7,3,Thursday,9.0,15.333333333333332
2016-07-21 18:27:00,2016-07-21 18:42:00,Business,Cary,Morrisville,3.7,Others,18,21,7,3,Thursday,15.0,14.8
2016-07-21 19:30:00,2016-07-21 19:39:00,Business,Morrisville,Cary,2.9,Others,19,21,7,3,Thursday,9.0,19.333333333333332
2016-07-22 10:42:00,2016-07-22 10:53:00,Business,Cary,Morrisville,3.8,Others,10,22,7,4,Friday,11.0,20.727272727272727
2016-07-22 11:11:00,2016-07-22 11:25:00,Business,Morrisville,Cary,5.1,Others,11,22,7,4,Friday,14.0,21.857142857142854
2016-07-22 11:37:00,2016-07-22 12:00:00,Business,Hazelwood,Lexington Park at Amberly,9.1,Others,11,22,7,4,Friday,23.0,23.739130434782606
2016-07-22 12:14:00,2016-07-22 12:31:00,Business,Cary,Durham,8.0,Others,12,22,7,4,Friday,17.0,28.235294117647058
2016-07-22 13:21:00,2016-07-22 13:42:00,Business,Durham,Cary,9.9,Meeting,13,22,7,4,Friday,21.0,28.28571428571429
2016-07-22 14:27:00,2016-07-22 14:43:00,Business,Cary,Morrisville,6.1,Meal/Entertain,14,22,7,4,Friday,16.0,22.875
2016-07-22 15:49:00,2016-07-22 16:22:00,Business,Morrisville,Cary,12.2,Others,15,22,7,4,Friday,33.0,22.18181818181818
2016-07-22 18:33:00,2016-07-22 18:51:00,Business,Wayne Ridge,Whitebridge,8.0,Others,18,22,7,4,Friday,18.0,26.666666666666668
2016-07-23 14:27:00,2016-07-23 14:44:00,Business,Cary,Morrisville,4.0,Others,14,23,7,5,Saturday,17.0,14.117647058823529
2016-07-23 14:48:00,2016-07-23 15:12:00,Business,Morrisville,Cary,9.5,Others,14,23,7,5,Saturday,24.0,23.75
2016-07-23 15:15:00,2016-07-23 15:27:00,Business,Cary,Morrisville,3.0,Others,15,23,7,5,Saturday,12.0,15.0
2016-07-23 15:50:00,2016-07-23 16:10:00,Business,Morrisville,Cary,6.3,Others,15,23,7,5,Saturday,20.0,18.900000000000002
2016-07-23 20:17:00,2016-07-23 20:33:00,Business,Cary,Durham,10.4,Meeting,20,23,7,5,Saturday,16.0,39.0
2016-07-23 23:18:00,2016-07-23 23:43:00,Business,Durham,Cary,9.9,Meeting,23,23,7,5,Saturday,25.0,23.76
2016-07-25 10:35:00,2016-07-25 10:41:00,Business,Whitebridge,Parkway,1.5,Others,10,25,7,0,Monday,6.0,15.0
2016-07-25 10:47:00,2016-07-25 10:58:00,Business,Cary,Morrisville,4.9,Others,10,25,7,0,Monday,11.0,26.72727272727273
2016-07-25 11:04:00,2016-07-25 11:33:00,Business,Morrisville,Cary,7.9,Others,11,25,7,0,Monday,29.0,16.344827586206897
2016-07-25 11:37:00,2016-07-25 11:44:00,Business,Parkway,Whitebridge,1.7,Others,11,25,7,0,Monday,7.0,14.571428571428571
2016-07-26 15:43:00,2016-07-26 15:49:00,Business,Whitebridge,Westpark Place,2.2,Others,15,26,7,1,Tuesday,6.0,22.0
2016-07-26 17:14:00,2016-07-26 17:24:00,Business,Westpark Place,Whitebridge,2.1,Others,17,26,7,1,Tuesday,10.0,12.600000000000001
2016-07-26 20:52:00,2016-07-26 21:00:00,Business,Cary,Morrisville,2.5,Meal/Entertain,20,26,7,1,Tuesday,8.0,18.75
2016-07-26 22:31:00,2016-07-26 22:39:00,Business,Morrisville,Cary,2.5,Meal/Entertain,22,26,7,1,Tuesday,8.0,18.75
2016-07-27 19:08:00,2016-07-27 19:20:00,Business,Cary,Morrisville,2.8,Others,19,27,7,2,Wednesday,12.0,13.999999999999998
2016-07-27 21:34:00,2016-07-27 21:57:00,Business,Morrisville,Raleigh,14.7,Others,21,27,7,2,Wednesday,23.0,38.347826086956516
2016-07-27 22:00:00,2016-07-27 22:26:00,Business,Raleigh,Morrisville,14.6,Others,22,27,7,2,Wednesday,26.0,33.69230769230769
2016-07-28 00:04:00,2016-07-28 00:09:00,Business,Morrisville,Cary,2.3,Others,0,28,7,3,Thursday,5.0,27.599999999999998
2016-07-29 15:45:00,2016-07-29 15:47:00,Business,Whitebridge,Westpark Place,2.2,Others,15,29,7,4,Friday,2.0,66.0
2016-07-29 17:27:00,2016-07-29 17:45:00,Business,Westpark Place,Whitebridge,2.2,Meal/Entertain,17,29,7,4,Friday,18.0,7.333333333333334
2016-07-30 17:02:00,2016-07-30 17:27:00,Business,Cary,Durham,14.0,Others,17,30,7,5,Saturday,25.0,33.6
2016-07-30 21:16:00,2016-07-30 21:41:00,Business,Durham,Cary,13.3,Others,21,30,7,5,Saturday,25.0,31.92
2016-07-31 17:30:00,2016-07-31 17:37:00,Business,Westpark Place,Whitebridge,1.8,Others,17,31,7,6,Sunday,7.0,15.428571428571429
2016-08-01 12:47:00,2016-08-01 13:04:00,Business,Whitebridge,Arlington Park at Amberly,6.2,Others,12,1,8,0,Monday,17.0,21.88235294117647
2016-08-01 13:08:00,2016-08-01 13:19:00,Business,Arlington Park at Amberly,Lexington Park at Amberly,1.3,Others,13,1,8,0,Monday,11.0,7.090909090909092
2016-08-01 13:28:00,2016-08-01 13:46:00,Business,Lexington Park at Amberly,Westpark Place,1.9,Others,13,1,8,0,Monday,18.0,6.333333333333333
2016-08-01 13:52:00,2016-08-01 14:14:00,Business,Cary,Apex,6.9,Others,13,1,8,0,Monday,22.0,18.81818181818182
2016-08-01 15:40:00,2016-08-01 15:47:00,Business,Apex,Cary,4.6,Others,15,1,8,0,Monday,7.0,39.42857142857142
2016-08-01 16:18:00,2016-08-01 16:25:00,Business,Whitebridge,Edgehill Farms,2.8,Others,16,1,8,0,Monday,7.0,23.999999999999996
2016-08-01 16:29:00,2016-08-01 16:59:00,Business,Cary,Morrisville,9.1,Others,16,1,8,0,Monday,30.0,18.2
2016-08-01 17:23:00,2016-08-01 17:55:00,Business,Morrisville,Cary,8.1,Others,17,1,8,0,Monday,32.0,15.1875
2016-08-02 08:11:00,2016-08-02 08:32:00,Business,Cary,Morrisville,8.4,Meeting,8,2,8,1,Tuesday,21.0,24.000000000000004
2016-08-02 11:51:00,2016-08-02 12:15:00,Business,Arlington,Washington,4.9,Others,11,2,8,1,Tuesday,24.0,12.25
2016-08-02 19:15:00,2016-08-02 19:23:00,Business,Kalorama Triangle,K Street,1.0,Others,19,2,8,1,Tuesday,8.0,7.5
2016-08-02 21:23:00,2016-08-02 21:29:00,Business,K Street,Kalorama Triangle,1.0,Others,21,2,8,1,Tuesday,6.0,10.0
2016-08-03 12:46:00,2016-08-03 13:00:00,Business,West End,Northwest Rectangle,2.0,Others,12,3,8,2,Wednesday,14.0,8.571428571428571
2016-08-03 14:59:00,2016-08-03 15:03:00,Business,K Street,Kalorama Triangle,1.1,Others,14,3,8,2,Wednesday,4.0,16.5
2016-08-03 16:00:00,2016-08-03 16:04:00,Business,Kalorama Triangle,Downtown,1.5,Others,16,3,8,2,Wednesday,4.0,22.5
2016-08-05 17:23:00,2016-08-05 17:30:00,Business,Connecticut Avenue,Kalorama Triangle,1.3,Others,17,5,8,4,Friday,7.0,11.142857142857142
2016-08-05 18:17:00,2016-08-05 18:21:00,Business,Kalorama Triangle,Columbia Heights,1.8,Others,18,5,8,4,Friday,4.0,27.0
2016-08-05 19:17:00,2016-08-05 19:27:00,Business,Columbia Heights,Kalorama Triangle,1.5,Others,19,5,8,4,Friday,10.0,9.0
2016-08-06 06:40:00,2016-08-06 06:58:00,Business,Washington,Arlington,6.6,Others,6,6,8,5,Saturday,18.0,22.0
2016-08-06 09:31:00,2016-08-06 09:53:00,Business,Morrisville,Cary,8.0,Others,9,6,8,5,Saturday,22.0,21.81818181818182
2016-08-07 17:14:00,2016-08-07 17:23:00,Business,Whitebridge,Edgehill Farms,2.7,Others,17,7,8,6,Sunday,9.0,18.000000000000004
2016-08-07 17:28:00,2016-08-07 17:43:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,17,7,8,6,Sunday,15.0,10.8
2016-08-07 18:17:00,2016-08-07 18:23:00,Business,Cary,Morrisville,2.5,Others,18,7,8,6,Sunday,6.0,25.0
2016-08-07 20:15:00,2016-08-07 20:23:00,Business,Morrisville,Cary,2.5,Meal/Entertain,20,7,8,6,Sunday,8.0,18.75
2016-08-08 16:17:00,2016-08-08 16:31:00,Business,Whitebridge,Farmington Woods,5.2,Others,16,8,8,0,Monday,14.0,22.285714285714285
2016-08-08 16:37:00,2016-08-08 16:50:00,Business,Farmington Woods,Edgehill Farms,4.0,Others,16,8,8,0,Monday,13.0,18.46153846153846
2016-08-08 17:02:00,2016-08-08 17:13:00,Business,Edgehill Farms,Whitebridge,2.7,Customer Visit,17,8,8,0,Monday,11.0,14.727272727272728
2016-08-08 21:50:00,2016-08-08 22:15:00,Business,Cary,Morrisville,4.8,Others,21,8,8,0,Monday,25.0,11.52
2016-08-08 23:28:00,2016-08-08 23:37:00,Business,Morrisville,Cary,3.2,Customer Visit,23,8,8,0,Monday,9.0,21.333333333333336
2016-08-09 14:20:00,2016-08-09 14:38:00,Business,Whitebridge,Waverly Place,6.9,Others,14,9,8,1,Tuesday,18.0,23.000000000000004
2016-08-09 15:15:00,2016-08-09 15:36:00,Business,Cary,Raleigh,14.9,Others,15,9,8,1,Tuesday,21.0,42.57142857142858
2016-08-09 16:04:00,2016-08-09 16:37:00,Business,Raleigh,Cary,17.4,Others,16,9,8,1,Tuesday,33.0,31.63636363636363
2016-08-10 16:56:00,2016-08-10 17:24:00,Business,Cary,Durham,12.9,Others,16,10,8,2,Wednesday,28.0,27.642857142857142
2016-08-10 17:53:00,2016-08-10 18:28:00,Business,Durham,Apex,15.3,Others,17,10,8,2,Wednesday,35.0,26.228571428571428
2016-08-10 18:49:00,2016-08-10 18:50:00,Business,Apex,Apex,1.0,Others,18,10,8,2,Wednesday,1.0,60.0
2016-08-10 19:47:00,2016-08-10 20:02:00,Business,Apex,Cary,6.0,Others,19,10,8,2,Wednesday,15.0,24.0
2016-08-11 12:53:00,2016-08-11 13:00:00,Business,Whitebridge,Heritage Pines,2.2,Others,12,11,8,3,Thursday,7.0,18.857142857142858
2016-08-11 13:14:00,2016-08-11 13:28:00,Business,Heritage Pines,Edgehill Farms,4.4,Others,13,11,8,3,Thursday,14.0,18.857142857142858
2016-08-11 13:32:00,2016-08-11 13:42:00,Business,Edgehill Farms,Whitebridge,2.8,Others,13,11,8,3,Thursday,10.0,16.8
2016-08-11 18:37:00,2016-08-11 19:29:00,Business,Cary,Wake Forest,31.7,Others,18,11,8,3,Thursday,52.0,36.57692307692307
2016-08-11 20:59:00,2016-08-11 21:44:00,Business,Wake Forest,Cary,31.9,Others,20,11,8,3,Thursday,45.0,42.53333333333333
2016-08-12 18:49:00,2016-08-12 18:52:00,Business,Whitebridge,Westpark Place,1.9,Others,18,12,8,4,Friday,3.0,37.99999999999999
2016-08-12 18:56:00,2016-08-12 19:05:00,Business,Westpark Place,Whitebridge,1.8,Others,18,12,8,4,Friday,9.0,12.0
2016-08-13 15:35:00,2016-08-13 15:58:00,Business,Cary,Morrisville,8.4,Meeting,15,13,8,5,Saturday,23.0,21.913043478260867
2016-08-15 09:05:00,2016-08-15 09:52:00,Business,R?walpindi,Unknown Location,15.6,Others,9,15,8,0,Monday,47.0,19.914893617021278
2016-08-15 15:20:00,2016-08-15 15:47:00,Business,Unknown Location,Unknown Location,14.1,Others,15,15,8,0,Monday,27.0,31.333333333333332
2016-08-15 16:52:00,2016-08-15 17:30:00,Business,Unknown Location,Unknown Location,15.7,Others,16,15,8,0,Monday,38.0,24.789473684210527
2016-08-15 19:08:00,2016-08-15 20:30:00,Business,Unknown Location,Unknown Location,25.9,Temporary Site,19,15,8,0,Monday,82.0,18.95121951219512
2016-08-16 07:58:00,2016-08-16 08:11:00,Business,Unknown Location,Unknown Location,7.9,Others,7,16,8,1,Tuesday,13.0,36.46153846153846
2016-08-16 08:16:00,2016-08-16 08:23:00,Business,Unknown Location,Unknown Location,2.7,Others,8,16,8,1,Tuesday,7.0,23.142857142857142
2016-08-16 08:46:00,2016-08-16 08:53:00,Business,Unknown Location,Unknown Location,5.5,Others,8,16,8,1,Tuesday,7.0,47.14285714285714
2016-08-16 10:06:00,2016-08-16 10:27:00,Business,Unknown Location,Islamabad,5.7,Others,10,16,8,1,Tuesday,21.0,16.28571428571429
2016-08-16 10:31:00,2016-08-16 10:38:00,Business,Islamabad,Islamabad,1.2,Others,10,16,8,1,Tuesday,7.0,10.285714285714285
2016-08-16 11:47:00,2016-08-16 12:03:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,11,16,8,1,Tuesday,16.0,21.375
2016-08-16 15:13:00,2016-08-16 15:36:00,Business,Unknown Location,Unknown Location,16.2,Others,15,16,8,1,Tuesday,23.0,42.260869565217384
2016-08-17 10:17:00,2016-08-17 10:41:00,Business,Unknown Location,Unknown Location,2.6,Others,10,17,8,2,Wednesday,24.0,6.5
2016-08-17 10:57:00,2016-08-17 11:20:00,Business,Unknown Location,Unknown Location,12.1,Others,10,17,8,2,Wednesday,23.0,31.565217391304344
2016-08-17 14:45:00,2016-08-17 14:50:00,Business,Unknown Location,R?walpindi,1.4,Others,14,17,8,2,Wednesday,5.0,16.8
2016-08-17 15:32:00,2016-08-17 15:47:00,Business,R?walpindi,Islamabad,6.4,Others,15,17,8,2,Wednesday,15.0,25.6
2016-08-17 16:29:00,2016-08-17 16:50:00,Business,Islamabad,Unknown Location,7.3,Others,16,17,8,2,Wednesday,21.0,20.857142857142858
2016-08-17 16:54:00,2016-08-17 17:00:00,Business,Unknown Location,Unknown Location,5.3,Others,16,17,8,2,Wednesday,6.0,52.99999999999999
2016-08-17 17:05:00,2016-08-17 17:34:00,Business,Unknown Location,Unknown Location,5.5,Others,17,17,8,2,Wednesday,29.0,11.379310344827585
2016-08-17 18:38:00,2016-08-17 18:57:00,Business,Unknown Location,Unknown Location,7.7,Temporary Site,18,17,8,2,Wednesday,19.0,24.315789473684212
2016-08-18 18:40:00,2016-08-18 19:07:00,Business,Unknown Location,Unknown Location,7.6,Temporary Site,18,18,8,3,Thursday,27.0,16.88888888888889
2016-08-19 08:24:00,2016-08-19 08:45:00,Business,Unknown Location,Noorpur Shahan,7.6,Others,8,19,8,4,Friday,21.0,21.714285714285715
2016-08-19 08:54:00,2016-08-19 09:07:00,Business,Noorpur Shahan,Islamabad,3.3,Others,8,19,8,4,Friday,13.0,15.23076923076923
2016-08-19 09:27:00,2016-08-19 09:47:00,Business,Islamabad,R?walpindi,6.5,Others,9,19,8,4,Friday,20.0,19.5
2016-08-19 10:57:00,2016-08-19 11:06:00,Business,R?walpindi,Unknown Location,2.0,Others,10,19,8,4,Friday,9.0,13.333333333333334
2016-08-19 12:07:00,2016-08-19 12:24:00,Business,Unknown Location,Islamabad,5.7,Others,12,19,8,4,Friday,17.0,20.11764705882353
2016-08-19 15:51:00,2016-08-19 16:06:00,Business,Islamabad,Islamabad,3.2,Others,15,19,8,4,Friday,15.0,12.8
2016-08-19 17:12:00,2016-08-19 17:52:00,Business,Islamabad,Unknown Location,12.5,Others,17,19,8,4,Friday,40.0,18.75
2016-08-21 10:00:00,2016-08-21 10:29:00,Business,Unknown Location,Unknown Location,7.6,Airport/Travel,10,21,8,6,Sunday,29.0,15.724137931034482
2016-08-21 14:05:00,2016-08-21 14:34:00,Business,Unknown Location,Unknown Location,7.7,Others,14,21,8,6,Sunday,29.0,15.931034482758621
2016-08-21 16:30:00,2016-08-21 17:02:00,Business,Unknown Location,Islamabad,12.2,Others,16,21,8,6,Sunday,32.0,22.875
2016-08-21 18:10:00,2016-08-21 18:17:00,Business,Islamabad,Islamabad,1.4,Others,18,21,8,6,Sunday,7.0,11.999999999999998
2016-08-21 18:48:00,2016-08-21 19:24:00,Business,Islamabad,Unknown Location,20.2,Others,18,21,8,6,Sunday,36.0,33.666666666666664
2016-08-22 10:00:00,2016-08-22 10:44:00,Business,Unknown Location,Islamabad,9.8,Others,10,22,8,0,Monday,44.0,13.363636363636365
2016-08-22 11:07:00,2016-08-22 11:23:00,Business,Islamabad,Unknown Location,6.3,Others,11,22,8,0,Monday,16.0,23.625
2016-08-22 12:36:00,2016-08-22 12:49:00,Business,Unknown Location,Islamabad,4.9,Others,12,22,8,0,Monday,13.0,22.615384615384617
2016-08-22 13:02:00,2016-08-22 13:11:00,Business,Islamabad,Islamabad,1.5,Others,13,22,8,0,Monday,9.0,10.0
2016-08-22 14:07:00,2016-08-22 14:31:00,Business,Islamabad,Unknown Location,10.9,Others,14,22,8,0,Monday,24.0,27.25
2016-08-22 15:14:00,2016-08-22 15:49:00,Business,Unknown Location,Unknown Location,19.0,Others,15,22,8,0,Monday,35.0,32.57142857142857
2016-08-22 15:59:00,2016-08-22 17:16:00,Business,Unknown Location,Unknown Location,19.0,Others,15,22,8,0,Monday,77.0,14.805194805194803
2016-08-22 19:58:00,2016-08-22 20:50:00,Business,Unknown Location,R?walpindi,7.9,Others,19,22,8,0,Monday,52.0,9.115384615384615
2016-08-22 20:53:00,2016-08-22 21:31:00,Business,R?walpindi,R?walpindi,4.1,Others,20,22,8,0,Monday,38.0,6.473684210526316
2016-08-22 22:31:00,2016-08-22 23:00:00,Business,R?walpindi,Unknown Location,18.7,Others,22,22,8,0,Monday,29.0,38.689655172413794
2016-08-23 08:10:00,2016-08-23 08:25:00,Business,Unknown Location,Noorpur Shahan,8.7,Others,8,23,8,1,Tuesday,15.0,34.8
2016-08-23 09:35:00,2016-08-23 10:09:00,Business,Noorpur Shahan,Unknown Location,7.5,Others,9,23,8,1,Tuesday,34.0,13.23529411764706
2016-08-23 12:59:00,2016-08-23 13:15:00,Business,Unknown Location,Noorpur Shahan,7.7,Others,12,23,8,1,Tuesday,16.0,28.875
2016-08-23 13:19:00,2016-08-23 13:30:00,Business,Noorpur Shahan,Islamabad,4.4,Others,13,23,8,1,Tuesday,11.0,24.000000000000004
2016-08-23 13:49:00,2016-08-23 14:04:00,Business,Islamabad,Unknown Location,5.0,Others,13,23,8,1,Tuesday,15.0,20.0
2016-08-23 15:07:00,2016-08-23 15:12:00,Business,Unknown Location,Unknown Location,1.9,Others,15,23,8,1,Tuesday,5.0,22.8
2016-08-23 15:15:00,2016-08-23 17:16:00,Business,Unknown Location,Unknown Location,7.9,Others,15,23,8,1,Tuesday,121.0,3.9173553719008267
2016-08-23 17:42:00,2016-08-23 18:31:00,Business,Unknown Location,Unknown Location,17.7,Others,17,23,8,1,Tuesday,49.0,21.6734693877551
2016-08-24 12:05:00,2016-08-24 12:56:00,Business,Unknown Location,Unknown Location,25.2,Others,12,24,8,2,Wednesday,51.0,29.647058823529413
2016-08-24 13:01:00,2016-08-24 15:25:00,Business,Unknown Location,Unknown Location,96.2,Others,13,24,8,2,Wednesday,144.0,40.083333333333336
2016-08-25 15:17:00,2016-08-25 16:22:00,Business,Unknown Location,Unknown Location,35.0,Others,15,25,8,3,Thursday,65.0,32.30769230769231
2016-08-25 16:36:00,2016-08-25 16:56:00,Business,Unknown Location,Unknown Location,5.5,Others,16,25,8,3,Thursday,20.0,16.5
2016-08-25 17:19:00,2016-08-25 19:20:00,Business,Unknown Location,Unknown Location,50.4,Others,17,25,8,3,Thursday,121.0,24.99173553719008
2016-08-25 19:25:00,2016-08-25 19:57:00,Business,Unknown Location,Lahore,9.2,Others,19,25,8,3,Thursday,32.0,17.25
2016-08-25 22:58:00,2016-08-25 23:16:00,Business,Lahore,Unknown Location,7.3,Others,22,25,8,3,Thursday,18.0,24.333333333333332
2016-08-26 09:06:00,2016-08-26 09:20:00,Business,Unknown Location,Unknown Location,5.0,Others,9,26,8,4,Friday,14.0,21.428571428571427
2016-08-26 11:14:00,2016-08-26 11:26:00,Business,Unknown Location,Unknown Location,3.8,Others,11,26,8,4,Friday,12.0,18.999999999999996
2016-08-26 12:10:00,2016-08-26 12:20:00,Business,Unknown Location,Lahore,3.9,Others,12,26,8,4,Friday,10.0,23.400000000000002
2016-08-26 14:10:00,2016-08-26 14:33:00,Business,Lahore,Lahore,7.4,Others,14,26,8,4,Friday,23.0,19.304347826086957
2016-08-26 15:23:00,2016-08-26 15:35:00,Business,Lahore,Lahore,1.5,Others,15,26,8,4,Friday,12.0,7.5
2016-08-26 15:59:00,2016-08-26 16:24:00,Business,Lahore,Unknown Location,7.9,Others,15,26,8,4,Friday,25.0,18.96
2016-08-26 16:55:00,2016-08-26 17:12:00,Business,Unknown Location,Lahore,2.9,Others,16,26,8,4,Friday,17.0,10.235294117647058
2016-08-26 18:42:00,2016-08-26 18:56:00,Business,Lahore,Lahore,3.4,Others,18,26,8,4,Friday,14.0,14.571428571428571
2016-08-26 19:31:00,2016-08-26 19:54:00,Business,Lahore,Lahore,3.8,Others,19,26,8,4,Friday,23.0,9.91304347826087
2016-08-26 20:06:00,2016-08-26 20:16:00,Business,Lahore,Unknown Location,5.9,Others,20,26,8,4,Friday,10.0,35.400000000000006
2016-08-27 09:34:00,2016-08-27 10:11:00,Business,Unknown Location,Lahore,9.6,Others,9,27,8,5,Saturday,37.0,15.567567567567567
2016-08-27 11:47:00,2016-08-27 12:06:00,Business,Lahore,Lahore,7.0,Others,11,27,8,5,Saturday,19.0,22.105263157894736
2016-08-27 12:12:00,2016-08-27 12:17:00,Business,Lahore,Lahore,0.9,Others,12,27,8,5,Saturday,5.0,10.8
2016-08-27 14:01:00,2016-08-27 15:44:00,Business,Lahore,Unknown Location,86.6,Others,14,27,8,5,Saturday,103.0,50.44660194174757
2016-08-27 16:15:00,2016-08-27 19:13:00,Business,Unknown Location,Unknown Location,156.9,Others,16,27,8,5,Saturday,178.0,52.8876404494382
2016-08-28 09:57:00,2016-08-28 10:18:00,Business,Unknown Location,Noorpur Shahan,10.1,Others,9,28,8,6,Sunday,21.0,28.857142857142858
2016-08-28 16:39:00,2016-08-28 16:55:00,Business,Noorpur Shahan,Islamabad,6.2,Others,16,28,8,6,Sunday,16.0,23.25
2016-08-28 17:37:00,2016-08-28 17:55:00,Business,Islamabad,Islamabad,5.3,Others,17,28,8,6,Sunday,18.0,17.666666666666668
2016-08-28 21:15:00,2016-08-28 21:59:00,Business,Islamabad,Unknown Location,12.1,Others,21,28,8,6,Sunday,44.0,16.5
2016-08-29 12:02:00,2016-08-29 12:31:00,Business,Unknown Location,Islamabad,10.8,Others,12,29,8,0,Monday,29.0,22.344827586206897
2016-08-29 13:38:00,2016-08-29 13:48:00,Business,Islamabad,Islamabad,4.3,Others,13,29,8,0,Monday,10.0,25.8
2016-08-29 14:31:00,2016-08-29 14:41:00,Business,Islamabad,Islamabad,2.5,Others,14,29,8,0,Monday,10.0,15.0
2016-08-29 14:49:00,2016-08-29 15:04:00,Business,Islamabad,Unknown Location,5.7,Temporary Site,14,29,8,0,Monday,15.0,22.8
2016-08-29 15:49:00,2016-08-29 15:59:00,Business,Unknown Location,Islamabad,2.8,Others,15,29,8,0,Monday,10.0,16.8
2016-08-29 16:06:00,2016-08-29 16:21:00,Business,Islamabad,Unknown Location,4.0,Others,16,29,8,0,Monday,15.0,16.0
2016-08-29 17:24:00,2016-08-29 17:41:00,Business,Unknown Location,Islamabad,5.5,Others,17,29,8,0,Monday,17.0,19.411764705882355
2016-08-29 18:27:00,2016-08-29 18:36:00,Business,Islamabad,Islamabad,2.6,Others,18,29,8,0,Monday,9.0,17.333333333333336
2016-08-30 11:53:00,2016-08-30 12:05:00,Business,Unknown Location,Unknown Location,2.1,Others,11,30,8,1,Tuesday,12.0,10.5
2016-08-30 12:46:00,2016-08-30 13:09:00,Business,Unknown Location,Islamabad,8.8,Others,12,30,8,1,Tuesday,23.0,22.956521739130434
2016-08-30 13:25:00,2016-08-30 13:46:00,Business,Islamabad,Islamabad,4.4,Others,13,30,8,1,Tuesday,21.0,12.571428571428573
2016-08-30 14:00:00,2016-08-30 14:20:00,Business,Islamabad,Unknown Location,5.3,Others,14,30,8,1,Tuesday,20.0,15.9
2016-08-30 17:27:00,2016-08-30 18:09:00,Business,Unknown Location,Unknown Location,13.0,Others,17,30,8,1,Tuesday,42.0,18.571428571428573
2016-09-01 11:51:00,2016-09-01 12:24:00,Business,Unknown Location,Islamabad,13.0,Others,11,1,9,3,Thursday,33.0,23.636363636363633
2016-09-01 17:21:00,2016-09-01 17:36:00,Business,Islamabad,Unknown Location,10.6,Others,17,1,9,3,Thursday,15.0,42.4
2016-09-01 18:49:00,2016-09-01 19:08:00,Business,Unknown Location,Unknown Location,2.2,Others,18,1,9,3,Thursday,19.0,6.947368421052633
2016-09-02 11:37:00,2016-09-02 12:24:00,Business,Unknown Location,Islamabad,9.2,Others,11,2,9,4,Friday,47.0,11.74468085106383
2016-09-02 18:56:00,2016-09-02 19:37:00,Business,Unknown Location,Unknown Location,12.9,Others,18,2,9,4,Friday,41.0,18.878048780487806
2016-09-05 10:25:00,2016-09-05 10:44:00,Business,Unknown Location,R?walpindi,17.2,Others,10,5,9,0,Monday,19.0,54.31578947368421
2016-09-06 17:49:00,2016-09-06 17:49:00,Business,Unknown Location,Unknown Location,69.1,Others,17,6,9,1,Tuesday,0.0,inf
2016-09-10 10:28:00,2016-09-10 10:45:00,Business,Unknown Location,Unknown Location,2.8,Others,10,10,9,5,Saturday,17.0,9.882352941176471
